INFO 2025-05-24 10:35:32,680 autoreload Watching for file changes with StatReloader
DEBUG 2025-05-24 11:52:18,990 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\array_utils.py first seen with mtime 1741659043.403195
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\ssl.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\matrixlib\__init__.py first seen with mtime 1741659043.5102756
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\__init__.py first seen with mtime 1741659346.4787052
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\transaction.py first seen with mtime 1741965428.3172133
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1741965425.2417498
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\html\parser.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\value\iterable.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 11:52:18,991 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_typing\_dtype_like.py first seen with mtime 1741659043.9658055
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\datetime.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\linalg\_linalg.py first seen with mtime 1741659043.4801757
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\email\mime\nonmultipart.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\completion\__init__.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\__future__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\string.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\MySQLdb\_exceptions.py first seen with mtime 1742204234.0608757
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\application.py first seen with mtime 1741659348.77556
DEBUG 2025-05-24 11:52:18,992 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\output\__init__.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1741965425.2417498
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\urls\converters.py first seen with mtime 1741965428.6051404
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\filecmp.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1741965428.4029987
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\parso\python\tokenize.py first seen with mtime 1741659341.8052118
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pdb.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\terminal.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 11:52:18,993 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\external\__init__.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\function_base.py first seen with mtime 1741659043.7551844
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1741965428.429512
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\html.py first seen with mtime 1741965428.6200008
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\sysinfo.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_utils\__init__.py first seen with mtime 1741659043.9737873
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\SlideOut.py first seen with mtime 1747823746.9047508
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\common.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 11:52:18,994 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio_ffmpeg\_definitions.py first seen with mtime 1747823742.7440283
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1741965424.0365615
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\plugins\stdlib.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\__init__.py first seen with mtime 1741659043.2341952
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\layout\margins.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\autoreload.py first seen with mtime 1741965428.561389
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1741965428.3217142
DEBUG 2025-05-24 11:52:18,995 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\middleware\common.py first seen with mtime 1741965428.5533068
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1741965428.5533068
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1741965428.429512
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\core\imopen.py first seen with mtime 1747823744.8364837
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1741965428.3172133
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\base.py first seen with mtime 1741965428.561389
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pure_eval\version.py first seen with mtime 1741659335.9550617
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1741965425.512748
DEBUG 2025-05-24 11:52:18,996 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\linecache.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\testing\__init__.py first seen with mtime 1741659348.8536723
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1741965428.222962
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\inputtransformer2.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\traitlets\utils\sentinel.py first seen with mtime 1741659336.4085956
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1741965428.4024928
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\SuperSample.py first seen with mtime 1747823746.926478
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\keywords.py first seen with mtime 1741965423.933029
DEBUG 2025-05-24 11:52:18,997 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\magics\script.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 11:52:18,998 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\lib\pretty.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 11:52:18,998 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\decorators.py first seen with mtime 1741965428.6200008
DEBUG 2025-05-24 11:52:18,998 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\zoneinfo\_tzpath.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:18,998 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arraysetops_impl.py first seen with mtime 1741659043.4151912
DEBUG 2025-05-24 11:52:18,998 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\mysql\operations.py first seen with mtime 1741965428.337325
DEBUG 2025-05-24 11:52:18,999 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\key_bindings.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 11:52:18,999 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageFilter.py first seen with mtime 1747823740.141526
DEBUG 2025-05-24 11:52:18,999 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1741965425.7490716
DEBUG 2025-05-24 11:52:19,000 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\gradual\conversion.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 11:52:19,000 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\timezone.py first seen with mtime 1741965428.63743
DEBUG 2025-05-24 11:52:19,001 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_globals.py first seen with mtime 1741659043.2261956
DEBUG 2025-05-24 11:52:19,001 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1741965424.498747
DEBUG 2025-05-24 11:52:19,001 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\heapq.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,002 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\json\__init__.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,002 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1741965428.199273
DEBUG 2025-05-24 11:52:19,002 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\style.py first seen with mtime 1741659339.286966
DEBUG 2025-05-24 11:52:19,003 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\queue.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,003 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\bindings\vi.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 11:52:19,003 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\output\plain_text.py first seen with mtime 1741659341.1477613
DEBUG 2025-05-24 11:52:19,003 autoreload File C:\Users\DELL\PycharmProjects\pythonProject\newproject\staff\apps.py first seen with mtime 1744108902.06211
DEBUG 2025-05-24 11:52:19,003 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\tokenize.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,004 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\unistring.py first seen with mtime 1741659339.286966
DEBUG 2025-05-24 11:52:19,004 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\messages.py first seen with mtime 1741965428.222962
DEBUG 2025-05-24 11:52:19,004 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1741965423.958836
DEBUG 2025-05-24 11:52:19,004 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\debugger.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 11:52:19,004 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_iotools.py first seen with mtime 1741659043.4271789
DEBUG 2025-05-24 11:52:19,004 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\completion\fuzzy_completer.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 11:52:19,005 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\middleware\cache.py first seen with mtime 1741965428.5533068
DEBUG 2025-05-24 11:52:19,005 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\asgiref\local.py first seen with mtime 1741965424.0365615
DEBUG 2025-05-24 11:52:19,005 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1741965427.448783
DEBUG 2025-05-24 11:52:19,005 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\utils\generics.py first seen with mtime 1741659348.8692977
DEBUG 2025-05-24 11:52:19,005 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1741965428.6699667
DEBUG 2025-05-24 11:52:19,005 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pstats.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\base_value.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\profiledir.py first seen with mtime 1741659348.8068042
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1741965428.3829153
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\settings.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\pygments\token.py first seen with mtime 1741659339.286966
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\utils\connection.py first seen with mtime 1741965428.608463
DEBUG 2025-05-24 11:52:19,006 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1741965428.3206942
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_scimath_impl.py first seen with mtime 1741659043.434178
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\HeadBlur.py first seen with mtime 1747823746.7945123
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1741965428.304705
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\stack_data\serializing.py first seen with mtime 1741659346.056412
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\dotenv\variables.py first seen with mtime 1747823738.1325326
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\DLLs\_wmi.pyd first seen with mtime 1738667306.0
DEBUG 2025-05-24 11:52:19,007 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1741965428.2546306
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\numeric.py first seen with mtime 1741659043.760184
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\core\__init__.py first seen with mtime 1747823744.8050344
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1741965428.588025
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\checks\database.py first seen with mtime 1741965428.222962
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\backends\mysql\base.py first seen with mtime 1741965428.337325
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pickle.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\filters\__init__.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 11:52:19,008 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\embed.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\dataclasses.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\utils.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\_markupbase.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\secrets.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\random.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\decimal.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\terminal\ipapp.py first seen with mtime 1741659348.8380523
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\config.py first seen with mtime 1747823746.5414298
DEBUG 2025-05-24 11:52:19,009 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\dotenv\parser.py first seen with mtime 1747823738.1231084
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\timeit.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\signals.py first seen with mtime 1741965428.2073047
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\moviepy\video\fx\BlackAndWhite.py first seen with mtime 1747823746.7003682
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\imageio\config\extensions.py first seen with mtime 1747823744.7735238
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\builtin_trap.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\arguments.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\template\backends\__init__.py first seen with mtime 1741965428.5720541
DEBUG 2025-05-24 11:52:19,010 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1741965428.285902
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\DLLs\_asyncio.pyd first seen with mtime 1738667306.0
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\external\pickleshare.py first seen with mtime 1741659348.8224287
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageDraw.py first seen with mtime 1747823740.141526
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\proglog\version.py first seen with mtime 1747823744.5252054
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\cffi\error.py first seen with mtime 1741659347.9466796
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\eventloop\async_generator.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\migrations\operations\special.py first seen with mtime 1741965428.3974388
DEBUG 2025-05-24 11:52:19,011 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\colorama\winterm.py first seen with mtime 1741659344.2273026
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\tqdm\_monitor.py first seen with mtime 1747823737.3601189
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\colorama\initialise.py first seen with mtime 1741659344.2273026
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1741965428.429512
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\pathlib\_local.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\filters\base.py first seen with mtime 1741659341.116514
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\simple_history\templatetags\simple_history_admin_list.py first seen with mtime 1747113169.6957755
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\encodings\utf_8_sig.py first seen with mtime 1738667256.0
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\api\interpreter.py first seen with mtime 1741659346.4943593
DEBUG 2025-05-24 11:52:19,012 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\completion\base.py first seen with mtime 1741659341.1008968
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\prompt_toolkit\key_binding\key_processor.py first seen with mtime 1741659341.1321325
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\IPython\core\displaypub.py first seen with mtime 1741659348.791181
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\value\namespace.py first seen with mtime 1741659346.5257156
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1741965428.2409413
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_dtype_ctypes.py first seen with mtime 1741659043.7833214
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\jedi\inference\docstrings.py first seen with mtime 1741659346.5099776
DEBUG 2025-05-24 11:52:19,013 autoreload File C:\Users\DELL\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\_ufunc_config.py first seen with mtime 1741659043.825805
